Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2015-08-07;01:28:36;-2.17;28.78;10;f;mb;5.5;LAC KIVU REGION, CONGO;2015-08-07 02:02;453923;
2015-08-07;01:25:01;-2.17;28.94;10; ;mb;5.6;LAC KIVU REGION, CONGO;2015-08-07 02:06;453919;
2015-08-06;23:59:41;-26.65;-178.14;240; ;Mw;5.9;SOUTH OF FIJI ISLANDS;2015-08-07 08:32;453903;
2015-08-06;13:10:30;-53.38;23.76;33; ;mb;5.1;SOUTH OF AFRICA;2015-08-07 08:51;453844;
2015-08-06;10:08:55;1.00;98.84;88; ;mb;5.2;NORTHERN SUMATRA, INDONESIA;2015-08-06 12:01;453819;
2015-08-06;09:22:27;36.46;140.78;45;f;mb;5.4;NEAR EAST COAST OF HONSHU, JAPAN;2015-08-06 11:17;453815;
2015-08-06;05:05:51;-9.68;115.97;71; ;mb;5.2;SOUTH OF BALI, INDONESIA;2015-08-06 06:19;453789;
2015-08-05;11:56:08;37.52;141.59;40;f;mb;5.1;NEAR EAST COAST OF HONSHU, JAPAN;2015-08-05 13:13;453676;
2015-08-05;09:24:23;-21.97;-175.14;100;f;mb;5.0;TONGA;2015-08-05 13:13;453659;
2015-08-05;09:13:26;16.20;-93.52;130; ;Mw;5.6;CHIAPAS, MEXICO;2015-08-05 13:12;453652;
2015-08-04;23:21:17;-27.27;-176.41;40; ;mb;5.2;KERMADEC ISLANDS REGION;2015-08-05 06:23;453588;
2015-08-04;16:38:28;-11.14;166.94;40; ;Mw;5.3;SANTA CRUZ ISLANDS;2015-08-05 06:19;453565;
2015-08-03;19:55:40;4.76;95.15;48; ;mb;5.0;NORTHERN SUMATRA, INDONESIA;2015-08-04 06:35;453428;
2015-08-03;16:41:10;-5.29;152.59;60; ;Mw;5.2;NEW BRITAIN REGION, P.N.G.;2015-08-04 06:35;453382;
2015-08-03;14:01:50;-16.46;-174.35;162; ;Mw;5.7;TONGA;2015-08-04 06:33;453370;
2015-08-03;13:16:02;27.41;66.07;25;f;Mw;5.3;PAKISTAN;2015-08-04 06:54;453365;
2015-08-03;09:41:53;-10.72;161.88;34; ;Mw;5.3;SOLOMON ISLANDS;2015-08-03 13:58;453349;
2015-08-03;05:30:11;37.81;141.61;51; ;mb;5.1;NEAR EAST COAST OF HONSHU, JAPAN;2015-08-03 06:36;453325;
2015-08-02;20:04:13;18.39;146.54;72; ;Mw;5.1;PAGAN REG., N. MARIANA ISLANDS;2015-08-03 06:34;453286;
2015-08-02;13:08:47;8.23;123.87;629; ;Mw;5.0;MINDANAO, PHILIPPINES;2015-08-02 18:23;453262;
2015-08-02;05:29:33;-48.31;-9.77;10;f;Mw;5.1;SOUTHERN MID-ATLANTIC RIDGE;2015-08-02 07:14;453222;
2015-08-01;11:30:22;-30.06;-68.30;12;f;Mw;5.0;SAN JUAN, ARGENTINA;2015-08-01 21:08;453136;
2015-08-01;04:46:24;-25.36;154.22;10; ;mb;5.3;NEAR EAST COAST OF AUSTRALIA;2015-08-01 06:25;453108;
2015-08-01;03:38:44;-25.33;154.31;10;f;mb;5.6;NEAR EAST COAST OF AUSTRALIA;2015-08-01 05:43;453106;
2015-07-31;23:39:23;14.07;-91.50;60;f;Mw;5.0;GUATEMALA;2015-08-01 05:37;453080;
2015-07-31;22:26:08;-8.20;118.30;20; ;mb;5.1;SUMBAWA REGION, INDONESIA;2015-08-01 05:35;453075;
2015-07-31;14:59:44;-11.12;163.19;30; ;Mw;5.0;SOLOMON ISLANDS;2015-08-01 05:34;453036;
2015-07-31;10:06:31;30.06;57.71;10;f;Mw;5.4;EASTERN IRAN;2015-07-31 12:32;453013;
2015-07-31;05:12:38;52.13;-169.52;40;f;mb;5.0;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-31 10:32;452992;
2015-07-30;18:51:05;-56.95;-140.93;10;f;Mw;5.7;PACIFIC-ANTARCTIC RIDGE;2015-08-01 05:43;453038;
2015-07-30;18:35:18;-27.12;-175.99;10; ;Mw;5.4;KERMADEC ISLANDS REGION;2015-07-31 06:17;452876;
2015-07-30;07:42:27;-27.11;-176.08;27; ;mb;5.4;KERMADEC ISLANDS REGION;2015-07-30 09:45;452801;
2015-07-29;23:41:40;-25.32;154.19;10;f;Mw;5.6;NEAR EAST COAST OF AUSTRALIA;2015-07-30 05:03;452770;
2015-07-29;22:00:54;36.49;34.92;10;f;mb;5.0;CENTRAL TURKEY;2015-07-30 06:21;452763;
2015-07-29;17:56:37;-10.85;166.26;147; ;Mw;5.3;SANTA CRUZ ISLANDS;2015-07-30 05:04;452732;
2015-07-29;16:05:00;52.11;-169.38;10;f;Mw;5.3;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-30 05:05;452722;
2015-07-29;15:13:55;-29.39;178.14;33; ;M ;5.0;KERMADEC ISLANDS REGION;2015-08-05 02:10;453604;
2015-07-29;03:51:06;13.32;144.55;93; ;mb;5.1;GUAM REGION;2015-07-29 08:51;452669;
2015-07-29;02:35:57;60.01;-153.37;117; ;Mw;6.3;SOUTHERN ALASKA;2015-07-29 05:43;452663;
2015-07-29;00:10:24;8.14;-77.35;10;f;Mw;5.8;PANAMA-COLOMBIA BORDER REGION;2015-07-29 05:42;452649;
2015-07-28;21:21:34;52.18;-169.50;10;f;Mw;5.3;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-29 08:50;452635;
2015-07-28;09:40:50;30.40;94.94;30;f;mb;5.0;EASTERN XIZANG;2015-07-28 11:31;452570;
2015-07-28;02:38:50;-2.81;122.43;30; ;mb;5.2;SULAWESI, INDONESIA;2015-07-28 06:49;452532;
2015-07-27;21:41:21;-2.65;138.55;50;f;Mw;7.0;PAPUA, INDONESIA;2015-07-28 06:13;452489;
2015-07-27;07:43:31;52.26;-169.37;42; ;mb;5.7;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 09:44;452399;
2015-07-27;07:40:30;52.28;-169.37;27; ;Mw;5.9;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-28 06:07;452396;
2015-07-27;06:45:17;52.32;-169.28;30; ;mb;5.0;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 09:42;452386;
2015-07-27;06:19:32;52.25;-169.26;26; ;mb;5.0;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 07:41;452384;
2015-07-27;06:13:33;52.27;-169.27;30; ;mb;5.1;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 07:41;452383;
2015-07-27;06:05:32;52.25;-169.36;20;f;mb;5.4;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 07:40;452379;
2015-07-27;05:12:13;52.55;-169.44;10; ;mb;5.0;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 07:38;452371;
2015-07-27;04:55:44;52.22;-169.38;15; ;mb;5.6;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-30 08:28;452370;
2015-07-27;04:53:31;52.07;-169.22;10;f;mb;5.2;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-31 04:34;452985;
2015-07-27;04:49:45;52.39;-169.57;20;f;Mw;6.9;FOX ISLANDS, ALEUTIAN ISLANDS;2015-07-27 07:05;452367;
2015-07-27;02:31:18;-19.12;-175.74;253; ;mb;5.0;TONGA;2015-07-27 07:03;452351;
2015-07-27;01:15:03;-9.00;158.52;10; ;mb;5.2;SOLOMON ISLANDS;2015-07-27 07:02;452340;
2015-07-26;23:52:22;-18.27;-174.23;33; ;mb;5.1;TONGA;2015-07-27 07:00;452333;
2015-07-26;23:20:34;-22.05;-179.21;576; ;mb;5.3;SOUTH OF FIJI ISLANDS;2015-07-27 07:01;452326;
2015-07-26;22:42:17;-18.16;-174.07;30;f;Mw;6.0;TONGA;2015-07-27 07:47;452321;
2015-07-26;15:23:00;2.48;126.16;80; ;mb;5.0;MOLUCCA SEA;2015-07-27 06:52;452288;
2015-07-26;07:05:08;-9.15;112.72;60; ;Mw;5.9;SOUTH OF JAVA, INDONESIA;2015-07-26 15:37;452251;
2015-07-25;21:55:19;13.09;146.09;2; ;mb;5.1;MARIANA ISLANDS REGION;2015-07-26 06:58;452202;
2015-07-25;19:57:41;62.06;-152.19;100; ;Mw;5.1;CENTRAL ALASKA;2015-07-26 06:57;452189;
2015-07-25;18:22:29;-2.73;139.24;60; ;mb;5.1;NEAR N COAST OF PAPUA, INDONESIA;2015-07-26 06:50;452175;
2015-07-25;07:34:09;-8.40;-75.55;116; ;mb;5.3;CENTRAL PERU;2015-07-26 06:40;452129;
2015-07-24;23:14:38;-20.29;-70.21;40; ;mb;5.5;OFFSHORE TARAPACA, CHILE;2015-07-25 07:30;452088;
2015-07-24;21:44:42;-8.27;109.02;85; ;Mw;5.5;JAVA, INDONESIA;2015-07-25 07:29;452079;
2015-07-24;20:59:55;33.93;73.34;25;f;mb;5.1;PAKISTAN;2015-07-25 07:23;452074;
2015-07-24;19:09:10;-10.21;161.58;75; ;mb;5.0;SOLOMON ISLANDS;2015-07-25 07:20;452057;
2015-07-24;13:23:48;37.50;78.19;40; ;mb;5.0;SOUTHERN XINJIANG, CHINA;2015-07-24 14:45;452028;
2015-07-24;09:58:32;36.58;26.80;155; ;Mw;5.0;DODECANESE ISLANDS, GREECE;2015-07-24 10:48;452004;
2015-07-24;08:22:59;-62.19;162.88;10;f;mb;5.0;BALLENY ISLANDS REGION;2015-07-24 08:40;451996;
2015-07-23;22:54:25;-10.31;164.67;10;f;Mw;5.1;SANTA CRUZ ISLANDS REGION;2015-07-24 06:43;451941;
2015-07-23;20:22:39;17.56;-82.68;10; ;mb;5.0;CAYMAN ISLANDS REGION;2015-07-24 06:42;451935;
2015-07-23;12:51:45;37.05;144.90;10;f;mb;5.1;OFF EAST COAST OF HONSHU, JAPAN;2015-07-23 13:47;451897;
2015-07-23;12:01:23;21.28;-45.76;10;f;Mw;5.1;NORTHERN MID-ATLANTIC RIDGE;2015-07-24 09:16;451891;
2015-07-23;03:56:53;-0.71;-21.16;10; ;Mw;5.5;CENTRAL MID-ATLANTIC RIDGE;2015-07-23 06:36;451845;
2015-07-22;15:18:41;-56.04;-27.10;119; ;M ;5.0;SOUTH SANDWICH ISLANDS REGION;2015-07-22 17:29;451783;
2015-07-22;05:35:42;5.04;94.74;47; ;Mw;5.0;NORTHERN SUMATRA, INDONESIA;2015-07-22 07:22;451719;
2015-07-22;04:51:32;33.58;141.27;10; ;mb;5.3;OFF EAST COAST OF HONSHU, JAPAN;2015-07-22 06:37;451712;
2015-07-21;15:58:04;-20.53;-175.10;15;f;mb;5.2;TONGA;2015-07-22 06:26;451625;
2015-07-21;07:14:48;-34.81;54.59;10; ;mb;5.3;SOUTHWEST INDIAN RIDGE;2015-07-21 09:51;451576;
2015-07-21;01:27:10;19.21;96.27;25;f;mb;5.0;MYANMAR;2015-07-21 06:35;451531;
2015-07-20;15:28:45;30.40;95.08;35;f;mb;5.0;EASTERN XIZANG;2015-07-21 06:39;451485;
2015-07-20;11:08:18;-35.54;-105.02;10; ;Mw;5.8;SOUTHERN EAST PACIFIC RISE;2015-07-21 06:35;451464;
2015-07-20;09:47:40;-35.68;-74.25;10;f;mb;5.0;OFF COAST OF MAULE, CHILE;2015-07-20 13:12;451453;
2015-07-20;05:28:36;-34.85;54.59;10;f;Mw;5.5;SOUTHWEST INDIAN RIDGE;2015-07-20 07:23;451423;
2015-07-19;07:34:31;-10.41;165.42;14; ;mb;5.0;SANTA CRUZ ISLANDS;2015-07-19 14:44;451309;
2015-07-18;15:46:41;18.77;121.06;10; ;mb;5.4;LUZON, PHILIPPINES;2015-07-19 04:58;451229;
2015-07-18;13:20:28;51.63;-176.76;52; ;mb;5.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2015-07-19 04:56;451207;
2015-07-18;09:22:31;-10.70;164.75;10; ;mb;5.1;SANTA CRUZ ISLANDS REGION;2015-07-19 04:54;451187;
2015-07-18;05:41:25;30.42;94.95;2; ;mb;5.1;EASTERN XIZANG;2015-07-19 04:53;451162;
2015-07-18;05:23:04;72.51;2.93;3; ;mb;5.0;NORWEGIAN SEA;2015-07-18 05:54;451156;
2015-07-18;04:30:04;-10.32;165.03;2; ;mb;5.1;SANTA CRUZ ISLANDS;2015-07-18 05:49;451152;
2015-07-18;03:32:35;-10.31;165.08;10; ;mb;5.0;SANTA CRUZ ISLANDS;2015-07-18 05:48;451142;
2015-07-18;02:27:33;-10.38;165.20;10; ;Mw;6.9;SANTA CRUZ ISLANDS;2015-07-20 06:48;451138;
2015-07-17;23:49:02;-13.58;166.81;70;f;mb;5.3;VANUATU;2015-07-18 05:47;451114;
2015-07-17;19:39:44;-5.50;152.04;51; ;mb;5.2;NEW BRITAIN REGION, P.N.G.;2015-07-18 05:42;451088;
2015-07-17;18:49:51;-18.12;-178.20;522; ;Mw;5.8;FIJI REGION;2015-07-18 05:42;451075;
2015-07-17;11:11:21;-35.53;-73.13;10;f;Mw;5.2;OFFSHORE MAULE, CHILE;2015-07-17 12:58;451033;
2015-07-17;06:22:23;-32.39;-177.72;10;f;mb;5.2;SOUTH OF KERMADEC ISLANDS;2015-07-17 12:56;451000;
2015-07-16;23:29:03;11.67;142.66;10;f;mb;5.1;SOUTH OF MARIANA ISLANDS;2015-07-17 06:44;450966;
2015-07-16;20:53:16;9.20;126.83;30;f;mb;5.3;MINDANAO, PHILIPPINES;2015-07-17 06:44;450947;
2015-07-16;20:41:28;-32.35;-176.17;39; ;mb;5.0;SOUTH OF KERMADEC ISLANDS;2015-07-16 21:08;450949;
2015-07-16;15:36:14;13.91;-58.43;10; ;mb;5.2;BARBADOS REGION, WINDWARD ISL.;2015-07-17 06:37;450920;
2015-07-16;15:16:32;13.83;-58.64;10; ;Mw;6.5;BARBADOS REGION, WINDWARD ISL.;2015-07-17 06:58;450919;
2015-07-16;13:02:05;14.63;146.95;2; ;Mw;5.1;ROTA REGION, N. MARIANA ISLANDS;2015-07-16 14:22;450904;
2015-07-16;11:01:47;13.88;-58.53;15;f;Mw;5.7;BARBADOS REGION, WINDWARD ISL.;2015-07-16 14:21;450890;
2015-07-16;10:48:05;-29.52;-71.76;10;f;Mw;5.1;OFFSHORE COQUIMBO, CHILE;2015-07-16 11:59;450882;
2015-07-16;01:58:53;-26.87;-176.17;10;f;Mw;5.2;SOUTH OF FIJI ISLANDS;2015-07-16 06:51;450829;
2015-07-16;01:15:09;41.42;142.56;40;f;mb;5.0;HOKKAIDO, JAPAN REGION;2015-07-16 06:51;450823;
2015-07-15;22:16:18;18.82;145.14;520; ;mb;5.1;PAGAN REG., N. MARIANA ISLANDS;2015-07-16 06:48;450808;
2015-07-15;14:10:05;-15.74;41.09;30; ;mb;5.2;MOZAMBIQUE CHANNEL;2015-07-15 14:27;450768;
2015-07-15;11:25:59;27.41;66.09;10; ;Mw;5.3;PAKISTAN;2015-07-16 07:00;450749;
2015-07-14;13:20:50;-11.20;111.21;29; ;mb;5.0;SOUTH OF JAVA, INDONESIA;2015-07-14 21:45;450624;
2015-07-14;12:34:08;-7.40;154.81;30;f;mb;5.1;BOUGAINVILLE REGION, P.N.G.;2015-07-14 21:47;450621;
2015-07-13;23:21:57;30.87;142.01;10; ;mb;5.1;IZU ISLANDS, JAPAN REGION;2015-07-14 07:17;450550;
2015-07-13;20:16:09;-56.06;-28.36;144; ;mb;5.3;SOUTH SANDWICH ISLANDS REGION;2015-07-13 23:22;450535;
2015-07-13;11:14:03;11.92;46.27;20;f;mb;5.0;GULF OF ADEN;2015-07-13 11:55;450490;
2015-07-13;04:43:19;-60.72;-50.42;10;f;mb;5.0;SCOTIA SEA;2015-07-13 05:16;450450;
2015-07-13;03:30:36;-17.49;168.01;10; ;mb;5.0;VANUATU;2015-07-15 07:05;450442;
2015-07-12;17:52:06;33.00;131.76;60; ;mb;5.5;KYUSHU, JAPAN;2015-07-12 22:18;450400;
2015-07-12;10:35:55;-55.46;-28.70;30; ;mb;5.1;SOUTH SANDWICH ISLANDS REGION;2015-07-12 13:07;450372;
2015-07-12;07:04:03;-21.20;-176.19;179; ;mb;5.2;FIJI REGION;2015-07-12 13:27;450345;
2015-07-12;04:37:31;3.04;128.18;121; ;mb;5.4;NORTH OF HALMAHERA, INDONESIA;2015-07-12 13:31;450329;
2015-07-11;22:48:34;-6.28;130.84;109; ;mb;5.0;BANDA SEA;2015-07-12 13:40;450300;
2015-07-11;18:39:44;25.98;128.31;10;f;mb;5.0;RYUKYU ISLANDS, JAPAN;2015-07-11 22:38;450285;
2015-07-11;11:27:01;43.82;148.08;54; ;mb;5.6;EAST OF KURIL ISLANDS;2015-07-11 22:51;450249;
2015-07-11;01:53:56;-4.91;153.64;40; ;mb;5.3;NEW IRELAND REGION, P.N.G.;2015-07-11 10:22;450205;
2015-07-10;16:03:28;-55.87;-27.93;60; ;mb;5.0;SOUTH SANDWICH ISLANDS REGION;2015-07-11 10:54;450161;
2015-07-10;04:21:16;-9.25;158.16;10;f;mb;5.3;SOLOMON ISLANDS;2015-07-10 04:40;450103;
2015-07-10;04:12:41;-9.35;158.39;10; ;Mw;6.8;SOLOMON ISLANDS;2015-07-10 04:34;450098;
2015-07-09;18:32:51;40.38;141.42;89; ;Mw;5.6;NEAR EAST COAST OF HONSHU, JAPAN;2015-07-10 06:46;450056;
2015-07-09;18:08:37;-9.13;-75.68;40; ;mb;5.0;CENTRAL PERU;2015-07-10 06:45;450054;
2015-07-09;13:25:56;13.36;-90.22;68; ;Mw;5.5;OFFSHORE EL SALVADOR;2015-07-10 06:44;450035;
2015-07-09;10:07:38;-4.31;153.45;100; ;mb;5.4;NEW IRELAND REGION, P.N.G.;2015-07-09 13:18;450004;
2015-07-09;08:27:40;40.18;142.48;47; ;mb;5.1;NEAR EAST COAST OF HONSHU, JAPAN;2015-07-09 13:17;449989;
2015-07-09;07:28:27;-18.66;-177.09;342; ;mb;5.5;FIJI REGION;2015-07-09 09:00;449986;
2015-07-08;07:15:54;-59.58;-29.28;10;f;Mw;5.0;SOUTH SANDWICH ISLANDS REGION;2015-07-09 06:33;449844;
2015-07-08;00:38:57;5.07;94.79;50;f;mb;5.2;NORTHERN SUMATRA, INDONESIA;2015-07-08 08:27;449801;
2015-07-07;20:03:12;-23.21;-176.99;125; ;Mw;5.8;SOUTH OF FIJI ISLANDS;2015-07-08 08:11;449782;
2015-07-07;18:04:49;-13.41;-111.32;10; ;M ;5.2;CENTRAL EAST PACIFIC RISE;2015-07-13 14:29;449775;
2015-07-07;16:41:37;-5.71;151.49;80; ;mb;5.0;NEW BRITAIN REGION, P.N.G.;2015-07-08 08:07;449757;
2015-07-07;16:08:03;-13.31;-111.37;10;f;Mw;5.7;CENTRAL EAST PACIFIC RISE;2015-07-08 07:59;449755;
2015-07-07;07:53:16;-5.48;152.29;50;f;mb;5.3;NEW BRITAIN REGION, P.N.G.;2015-07-07 09:37;449715;
2015-07-07;07:01:43;-13.21;-111.65;10;f;Mw;5.8;CENTRAL EAST PACIFIC RISE;2015-07-07 11:18;449707;
2015-07-07;06:21:02;-35.33;-179.44;10;f;mb;5.5;EAST OF NORTH ISLAND, N.Z.;2015-07-07 09:35;449702;
2015-07-07;05:35:14;-35.71;-179.06;30; ;mb;5.6;EAST OF NORTH ISLAND, N.Z.;2015-07-07 06:07;449694;
2015-07-07;05:10:26;44.00;147.98;30; ;Mw;6.3;KURIL ISLANDS;2015-07-07 05:44;449690;
2015-07-06;19:21:04;-21.31;-174.09;10;f;Mw;5.4;TONGA;2015-07-07 08:00;449648;
2015-07-06;12:24:00;-20.80;-174.52;2; ;Mw;5.7;TONGA;2015-07-06 13:14;449609;
2015-07-05;12:56:51;17.98;120.88;40; ;Mw;5.2;LUZON, PHILIPPINES;2015-07-05 15:20;449486;
2015-07-05;05:07:48;-22.31;171.74;111; ;mb;5.3;SOUTHEAST OF LOYALTY ISLANDS;2015-07-05 08:43;449435;
2015-07-04;23:35:53;51.52;-173.78;25;f;mb;5.2;ANDREANOF ISLANDS, ALEUTIAN IS.;2015-07-05 08:40;449405;
2015-07-04;17:28:20;-32.19;-177.79;2; ;mb;5.4;SOUTH OF KERMADEC ISLANDS;2015-07-04 19:16;449373;
2015-07-04;00:44:37;14.41;56.38;10; ;Mw;5.1;OWEN FRACTURE ZONE REGION;2015-07-04 06:36;449296;
2015-07-03;15:54:12;-10.30;152.00;30; ;Mw;5.2;D'ENTRECASTEAUX ISLANDS REGION;2015-07-04 06:33;449272;
2015-07-03;06:43:24;10.21;126.04;60; ;Mw;6.1;PHILIPPINE ISLANDS REGION;2015-07-03 07:04;449219;
2015-07-03;03:16:35;11.44;95.01;10; ;mb;5.5;ANDAMAN ISLANDS, INDIA REGION;2015-07-03 07:01;449201;
2015-07-03;01:07:46;37.47;78.11;20; ;Mw;6.4;SOUTHERN XINJIANG, CHINA;2015-07-03 06:39;449179;
2015-07-02;19:22:43;-32.31;-177.95;35;f;mb;5.0;SOUTH OF KERMADEC ISLANDS;2015-07-03 06:49;449147;
2015-07-02;19:06:34;-32.42;-177.14;40; ;mb;5.2;SOUTH OF KERMADEC ISLANDS;2015-07-03 06:41;449141;
2015-07-02;15:01:10;-5.96;147.40;90;f;Mw;5.3;EASTERN NEW GUINEA REG., P.N.G.;2015-07-03 06:39;449128;
2015-07-02;07:26:49;-34.77;-16.29;10;f;mb;5.5;SOUTHERN MID-ATLANTIC RIDGE;2015-07-02 11:14;449097;
2015-07-02;07:18:23;34.44;73.78;10; ;mb;5.3;PAKISTAN;2015-07-02 11:14;449096;
2015-07-02;07:04:32;-7.48;120.24;422; ;Mw;5.1;FLORES SEA;2015-07-02 08:27;449093;
2015-07-01;19:35:21;-10.94;162.54;10;f;Mw;5.9;SOLOMON ISLANDS;2015-07-02 06:49;449024;
2015-07-01;18:24:41;-60.44;-35.43;15;f;mb;5.2;SCOTIA SEA;2015-07-02 06:48;449012;
2015-07-01;14:30:20;-52.18;159.87;10;f;Mw;5.7;MACQUARIE ISLAND REGION;2015-07-02 06:45;448990;
2015-07-01;02:25:42;63.82;-23.22;10; ;Mw;5.0;ICELAND REGION;2015-07-01 07:09;448909;
2015-06-30;12:19:15;-32.42;-177.77;10;f;mb;5.3;SOUTH OF KERMADEC ISLANDS;2015-06-30 14:06;448836;
2015-06-30;10:46:54;-21.57;-174.27;10;f;mb;5.3;TONGA;2015-06-30 14:01;448828;
2015-06-30;10:34:10;51.91;177.24;60; ;Mw;5.3;RAT ISLANDS, ALEUTIAN ISLANDS;2015-06-30 13:58;448827;
2015-06-30;07:40:03;71.11;-7.48;10;f;Mw;5.1;JAN MAYEN ISLAND REGION;2015-06-30 09:37;448803;
2015-06-30;03:39:28;-5.38;151.57;35;f;Mw;6.0;NEW BRITAIN REGION, P.N.G.;2015-06-30 08:17;448777;
2015-06-29;22:07:48;36.65;71.50;190; ;Mw;5.5;HINDU KUSH REGION, AFGHANISTAN;2015-06-30 08:38;448753;
2015-06-29;09:09:13;-15.99;-74.24;10; ;Mw;5.8;NEAR COAST OF SOUTHERN PERU;2015-06-29 11:14;448672;
2015-06-28;15:54:41;16.74;-94.55;88; ;Mw;5.4;OAXACA, MEXICO;2015-06-29 11:04;448595;
2015-06-28;12:53:48;-32.20;-178.02;2; ;mb;5.3;SOUTH OF KERMADEC ISLANDS;2015-06-29 11:01;448586;
2015-06-28;08:10:10;19.34;-155.21;9; ;mb;5.0;ISLAND OF HAWAII, HAWAII;2015-06-29 10:59;448566;
2015-06-28;01:05:28;26.64;90.51;27; ;mb;5.5;ASSAM, INDIA;2015-06-28 06:09;448537;
2015-06-27;16:21:16;-5.27;153.18;54; ;mb;5.0;NEW IRELAND REGION, P.N.G.;2015-06-27 20:50;448496;
2015-06-27;15:34:02;28.95;34.69;10; ;Mw;5.5;EGYPT;2015-06-30 07:10;448480;
2015-06-27;12:24:04;-5.17;153.32;49; ;mb;5.2;NEW IRELAND REGION, P.N.G.;2015-06-27 20:46;448463;
2015-06-27;07:28:53;-49.00;121.35;10; ;mb;5.1;WESTERN INDIAN-ANTARCTIC RIDGE;2015-06-27 20:44;448432;
2015-06-27;02:51:23;-52.47;-4.56;10; ;mb;5.2;SOUTHERN MID-ATLANTIC RIDGE;2015-06-27 06:40;448412;
2015-06-27;01:35:40;53.54;-163.70;1; ;mb;5.0;UNIMAK ISLAND REGION, ALASKA;2015-06-27 06:39;448404;
2015-06-25;22:57:14;-32.13;-178.03;10; ;mb;5.0;SOUTH OF KERMADEC ISLANDS;2015-06-26 06:58;448224;
2015-06-25;19:18:05;-32.33;-177.94;10;f;mb;5.0;SOUTH OF KERMADEC ISLANDS;2015-06-26 06:56;448212;
2015-06-25;19:14:05;-32.37;-177.94;10;f;mb;5.1;SOUTH OF KERMADEC ISLANDS;2015-06-26 06:56;448211;
2015-06-25;18:45:56;-32.22;-178.08;10;f;Mw;6.0;SOUTH OF KERMADEC ISLANDS;2015-06-26 06:55;448205;
2015-06-25;16:20:23;-16.21;167.68;51; ;mb;5.1;VANUATU;2015-06-26 06:51;448187;
2015-06-25;15:41:20;-10.40;152.08;30;f;Mw;5.3;D'ENTRECASTEAUX ISLANDS REGION;2015-06-26 06:57;448183;
2015-06-25;15:01:07;-4.91;134.07;30;f;Mw;5.2;NEAR S COAST OF PAPUA, INDONESIA;2015-06-26 06:46;448181;
2015-06-25;13:44:12;-6.20;131.25;75; ;mb;5.3;KEP. TANIMBAR REGION, INDONESIA;2015-06-26 06:42;448171;
2015-06-25;12:59:01;-21.56;-173.78;10; ;mb;5.3;TONGA;2015-06-26 06:35;448164;
2015-06-25;02:53:13;8.25;-82.83;10; ;mb;5.1;PANAMA-COSTA RICA BORDER REGION;2015-06-25 09:29;448122;
2015-06-24;22:32:19;61.73;-152.26;114; ;Mw;5.8;SOUTHERN ALASKA;2015-06-25 06:35;448091;
2015-06-24;22:06:28;-35.25;-178.84;10;f;mb;5.0;EAST OF NORTH ISLAND, N.Z.;2015-06-25 06:33;448088;
2015-06-24;19:12:54;41.84;88.48;31; ;mb;5.3;SOUTHERN XINJIANG, CHINA;2015-06-25 06:32;448078;
2015-06-24;09:00:43;-32.54;-178.02;30; ;mb;5.1;SOUTH OF KERMADEC ISLANDS;2015-06-24 11:28;448021;
2015-06-23;12:18:30;27.69;139.80;472; ;Mw;6.5;BONIN ISLANDS, JAPAN REGION;2015-06-23 14:16;447905;
2015-06-23;08:59:53;-19.67;-175.14;117; ;mb;5.7;TONGA;2015-06-23 12:44;447872;
2015-06-22;11:42:05;-21.77;-68.67;179; ;Mw;5.0;ANTOFAGASTA, CHILE;2015-06-22 13:45;447758;
2015-06-21;21:28:16;-20.47;-178.34;563; ;Mw;6.0;FIJI REGION;2015-06-22 06:48;447683;
2015-06-20;23:39:08;-23.51;-177.09;144; ;Mw;6.5;SOUTH OF FIJI ISLANDS;2015-06-21 09:15;447588;
2015-06-20;05:32:16;-59.63;-26.58;125; ;mb;5.5;SOUTH SANDWICH ISLANDS REGION;2015-06-20 14:43;447481;
2015-06-20;05:22:18;-36.34;-73.84;10;f;Mw;5.4;OFFSHORE BIO-BIO, CHILE;2015-06-22 06:41;447479;
2015-06-20;02:10:06;-36.33;-73.66;10;f;Mw;6.5;OFFSHORE BIO-BIO, CHILE;2015-06-20 14:52;447455;
2015-06-18;08:28:57;21.71;143.08;300; ;Mw;5.0;MARIANA ISLANDS REGION;2015-06-18 13:23;447206;
2015-06-18;07:28:55;-19.17;169.71;30; ;mb;5.2;VANUATU;2015-06-18 13:22;447198;
2015-06-18;03:28:06;51.40;178.81;25;f;mb;5.0;RAT ISLANDS, ALEUTIAN ISLANDS;2015-06-18 06:51;447172;
2015-06-18;01:45:46;2.85;128.57;201; ;Mw;5.3;HALMAHERA, INDONESIA;2015-06-18 06:50;447164;
