Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-04-16;10:55:45;22.42;121.85;15; ;mb;4.9;TAIWAN REGION;2016-04-16 11:20;501067;
2016-04-16;08:40:21;32.78;130.57;10; ;mb;4.6;KYUSHU, JAPAN;2016-04-16 10:49;501055;
2016-04-16;07:56:21;3.51;127.03;70; ;mb;4.5;KEPULAUAN TALAUD, INDONESIA;2016-04-16 10:50;501049;
2016-04-16;07:34:24;-29.62;-111.68;10; ;mb;5.3;EASTER ISLAND REGION;2016-04-16 10:51;501046;
2016-04-16;07:02:01;32.71;130.66;10; ;mb;5.4;KYUSHU, JAPAN;2016-04-16 10:52;501044;
2016-04-16;06:05:23;-26.47;-70.05;68; ;Mw;5.3;ATACAMA, CHILE;2016-04-16 10:55;501033;
2016-04-16;05:27:04;32.69;130.71;2; ;mb;4.6;KYUSHU, JAPAN;2016-04-16 10:56;501043;
2016-04-16;05:03:57;32.93;131.17;5; ;mb;4.6;KYUSHU, JAPAN;2016-04-16 10:56;501029;
2016-04-16;04:14:27;-5.93;149.49;100; ;mb;4.6;NEW BRITAIN REGION, P.N.G.;2016-04-16 04:36;501024;
2016-04-16;02:39:30;41.08;70.94;20; ;mb;4.9;EASTERN UZBEKISTAN;2016-04-16 11:01;501011;
2016-04-16;02:10:46;36.08;70.86;90; ;mb;4.8;HINDU KUSH REGION, AFGHANISTAN;2016-04-16 11:04;501004;
2016-04-16;02:02:51;32.71;130.69;10; ;mb;4.8;KYUSHU, JAPAN;2016-04-16 11:05;501003;
2016-04-16;00:48:33;32.83;130.77;15; ;Mw;5.2;KYUSHU, JAPAN;2016-04-16 11:09;500986;
2016-04-16;00:22:14;-14.59;166.65;10;f;mb;4.9;VANUATU;2016-04-16 00:47;500985;
2016-04-16;00:10:40;34.78;25.73;10;f;mb;4.7;CRETE, GREECE;2016-04-16 00:23;500979;
2016-04-15;23:20:41;32.69;130.63;8; ;mb;4.6;KYUSHU, JAPAN;2016-04-16 11:14;500970;
2016-04-15;22:23:55;32.79;130.74;15; ;mb;4.9;KYUSHU, JAPAN;2016-04-16 11:16;500931;
2016-04-15;22:11:38;33.27;131.39;4; ;Mw;5.1;KYUSHU, JAPAN;2016-04-16 11:16;500928;
2016-04-15;21:40:01;32.97;130.89;10;f;mb;4.6;KYUSHU, JAPAN;2016-04-15 22:02;500925;
2016-04-15;19:51:24;32.71;130.76;4; ;mb;4.6;KYUSHU, JAPAN;2016-04-15 21:46;500923;
2016-04-15;18:55:53;32.95;131.20;10;f;Mw;5.5;KYUSHU, JAPAN;2016-04-16 11:20;500875;
2016-04-15;18:47:12;-14.55;166.87;40; ;mb;5.1;VANUATU;2016-04-16 11:21;500874;
2016-04-15;18:26:52;32.86;130.92;10;f;mb;4.5;KYUSHU, JAPAN;2016-04-15 20:33;500887;
2016-04-15;18:16:42;33.09;130.84;19; ;mb;4.6;KYUSHU, JAPAN;2016-04-15 18:57;500872;
2016-04-15;18:03:12;32.99;131.04;10; ;mb;5.3;KYUSHU, JAPAN;2016-04-16 11:22;500866;
2016-04-15;17:49:18;33.22;131.33;13; ;mb;4.5;KYUSHU, JAPAN;2016-04-15 21:59;500924;
2016-04-15;17:04:12;32.78;130.82;10; ;mb;4.7;KYUSHU, JAPAN;2016-04-16 11:25;500853;
2016-04-15;16:45:56;32.94;130.90;10;f;Mw;5.7;KYUSHU, JAPAN;2016-04-16 11:29;500841;
2016-04-15;16:44:07;32.70;130.72;15; ;Mw;5.7;KYUSHU, JAPAN;2016-04-16 11:28;500840;
2016-04-15;16:25:07;32.85;130.57;10;f;Mw;7.0;KYUSHU, JAPAN;2016-04-15 16:41;500833;
2016-04-15;15:21:25;51.30;90.12;10; ;mb;4.8;SOUTHWESTERN SIBERIA, RUSSIA;2016-04-16 11:30;500822;
2016-04-15;15:20:21;-14.14;166.50;10;f;mb;4.8;VANUATU;2016-04-15 16:08;500827;
2016-04-15;14:11:30;13.54;-92.20;45;f;Mw;6.2;OFFSHORE GUATEMALA;2016-04-15 14:34;500815;
2016-04-15;12:51:24;36.45;71.35;94; ;mb;4.5;HINDU KUSH REGION, AFGHANISTAN;2016-04-15 14:35;500808;
2016-04-15;11:05:33;4.10;126.72;60; ;mb;5.1;KEPULAUAN TALAUD, INDONESIA;2016-04-15 12:54;500792;
2016-04-15;10:41:50;-24.76;179.85;522; ;mb;4.7;SOUTH OF FIJI ISLANDS;2016-04-15 12:53;500786;
2016-04-15;10:24:32;-3.51;100.57;50; ;Mw;5.0;KEP. MENTAWAI REGION, INDONESIA;2016-04-15 12:53;500780;
2016-04-15;08:54:39;-13.77;166.62;40; ;Mw;5.0;VANUATU;2016-04-15 12:52;500770;
2016-04-15;04:50:11;2.03;127.06;90; ;mb;5.7;MOLUCCA SEA;2016-04-15 07:00;500730;
2016-04-15;04:27:54;-32.16;-71.97;10; ;mb;4.6;OFFSHORE VALPARAISO, CHILE;2016-04-15 06:58;500727;
2016-04-15;03:43:03;-14.63;166.49;10;f;Mw;5.7;VANUATU;2016-04-15 06:56;500721;
2016-04-14;23:15:09;-7.56;128.13;168; ;Mw;5.6;KEPULAUAN BARAT DAYA, INDONESIA;2016-04-15 06:53;500685;
2016-04-14;22:46:53;32.79;130.72;10;f;mb;4.5;KYUSHU, JAPAN;2016-04-15 06:52;500683;
2016-04-14;22:29:57;32.86;130.74;10;f;mb;4.6;KYUSHU, JAPAN;2016-04-14 23:00;500682;
2016-04-14;22:23:27;-14.16;166.60;10;f;mb;5.2;VANUATU;2016-04-15 06:51;500679;
2016-04-14;21:50:27;-14.50;166.43;20; ;Mw;6.3;VANUATU;2016-04-15 08:08;500675;
2016-04-14;20:10:37;32.76;130.69;10; ;mb;4.8;KYUSHU, JAPAN;2016-04-15 06:49;500661;
2016-04-14;18:29:17;36.19;141.91;20;f;mb;4.7;NEAR EAST COAST OF HONSHU, JAPAN;2016-04-15 06:49;500649;
2016-04-14;17:14:35;32.72;130.67;10; ;mb;4.5;KYUSHU, JAPAN;2016-04-15 06:47;500647;
2016-04-14;16:53:01;32.70;130.82;10;f;mb;4.9;KYUSHU, JAPAN;2016-04-15 06:47;500634;
2016-04-14;16:45:20;-20.55;-175.02;10; ;mb;4.8;TONGA;2016-04-15 06:46;500638;
2016-04-14;16:44:34;-0.50;-11.60;10; ;mb;5.1;NORTH OF ASCENSION ISLAND;2016-04-15 06:45;500633;
2016-04-14;15:50:31;32.71;130.66;10; ;mb;4.5;KYUSHU, JAPAN;2016-04-15 06:45;500632;
2016-04-14;15:34:18;32.71;130.80;10; ;mb;4.7;KYUSHU, JAPAN;2016-04-15 06:44;500623;
2016-04-14;15:25:39;34.12;138.29;260; ;mb;4.7;NEAR S. COAST OF HONSHU, JAPAN;2016-04-15 06:43;500619;
2016-04-14;15:06:22;32.74;130.86;10; ;mb;5.3;KYUSHU, JAPAN;2016-04-15 06:42;500624;
2016-04-14;15:03:48;32.66;130.84;10;f;Mw;6.0;KYUSHU, JAPAN;2016-04-15 06:41;500610;
2016-04-14;14:48:18;-5.71;149.43;158; ;mb;4.8;NEW BRITAIN REGION, P.N.G.;2016-04-15 06:40;500609;
2016-04-14;14:43:42;32.76;130.75;15; ;mb;5.0;KYUSHU, JAPAN;2016-04-15 06:39;500606;
2016-04-14;14:29:58;32.75;130.73;10;f;mb;4.6;KYUSHU, JAPAN;2016-04-14 20:41;500665;
2016-04-14;14:28:13;32.78;130.75;10;f;mb;4.5;KYUSHU, JAPAN;2016-04-14 20:35;500663;
2016-04-14;14:23:05;40.36;53.09;40; ;mb;4.6;TURKMENISTAN;2016-04-15 06:37;500603;
2016-04-14;13:43:15;32.70;130.70;10;f;mb;4.5;KYUSHU, JAPAN;2016-04-14 20:22;500660;
2016-04-14;13:38:43;32.63;130.76;10; ;mb;4.8;KYUSHU, JAPAN;2016-04-15 06:36;500599;
2016-04-14;13:22:19;32.68;130.65;10;f;mb;4.8;KYUSHU, JAPAN;2016-04-14 13:40;500594;
2016-04-14;13:07:35;32.79;130.73;10;f;mb;5.5;KYUSHU, JAPAN;2016-04-14 13:45;500584;
2016-04-14;12:42:24;32.64;130.64;10;f;mb;4.8;KYUSHU, JAPAN;2016-04-14 14:03;500579;
2016-04-14;12:26:36;32.82;130.63;15;f;Mw;6.1;KYUSHU, JAPAN;2016-04-14 13:42;500574;
2016-04-14;12:17:04;-14.44;166.51;10;f;Mw;5.9;VANUATU;2016-04-14 13:45;500571;
2016-04-14;11:58:19;35.60;139.64;47; ;mb;4.6;NEAR S. COAST OF HONSHU, JAPAN;2016-04-14 21:01;500668;
2016-04-14;09:38:44;-33.86;-70.44;118; ;mb;5.5;REGION METROPOLITANA, CHILE;2016-04-14 12:54;500552;
2016-04-14;07:35:03;-31.22;-68.84;95; ;mb;4.6;SAN JUAN, ARGENTINA;2016-04-14 12:53;500538;
2016-04-14;05:41:54;23.72;94.14;75; ;mb;4.7;MYANMAR;2016-04-14 07:48;500534;
2016-04-14;03:06:10;53.94;160.61;40; ;Mw;5.8;NEAR EAST COAST OF KAMCHATKA;2016-04-14 07:48;500519;
2016-04-14;01:37:25;51.52;-174.11;40;f;mb;5.2;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-04-14 07:45;500508;
2016-04-13;21:40:42;-10.18;161.20;68; ;mb;4.6;SOLOMON ISLANDS;2016-04-14 08:18;500541;
2016-04-13;20:01:57;-20.98;-66.55;226; ;mb;5.0;POTOSI, BOLIVIA;2016-04-14 07:44;500495;
2016-04-13;18:21:52;7.88;122.13;20;f;Mw;5.9;MINDANAO, PHILIPPINES;2016-04-14 07:43;500489;
2016-04-13;17:31:32;1.63;126.53;60; ;mb;5.3;MOLUCCA SEA;2016-04-14 07:15;500481;
2016-04-13;14:59:09;-30.76;-179.29;377; ;mb;5.0;KERMADEC ISLANDS REGION;2016-04-14 07:13;500484;
2016-04-13;14:14:03;12.53;95.28;10; ;mb;4.7;ANDAMAN ISLANDS, INDIA REGION;2016-04-13 14:45;500468;
2016-04-13;13:55:17;23.14;94.93;137; ;Mw;6.9;MYANMAR;2016-04-13 14:33;500458;
2016-04-13;10:30:10;13.30;145.70;10;f;mb;4.8;GUAM REGION;2016-04-13 14:30;500428;
2016-04-13;04:46:40;37.16;142.00;30;f;mb;4.7;OFF EAST COAST OF HONSHU, JAPAN;2016-04-13 06:58;500395;
2016-04-13;00:23:53;11.35;140.98;40; ;mb;4.8;STATE OF YAP, MICRONESIA;2016-04-13 06:53;500351;
2016-04-12;23:58:39;51.99;-30.15;10;f;mb;4.6;NORTHERN MID-ATLANTIC RIDGE;2016-04-13 01:48;500369;
2016-04-12;23:40:52;11.40;141.06;35;f;mb;4.6;STATE OF YAP, MICRONESIA;2016-04-13 01:36;500366;
2016-04-12;23:27:49;11.44;141.02;10;f;mb;4.9;STATE OF YAP, MICRONESIA;2016-04-13 12:14;500363;
2016-04-12;23:23:01;11.38;140.94;30;f;mb;5.2;STATE OF YAP, MICRONESIA;2016-04-13 06:52;500346;
2016-04-12;22:34:16;-50.70;29.08;10;f;mb;5.1;SOUTH OF AFRICA;2016-04-13 06:49;500337;
2016-04-12;22:13:27;11.39;140.89;50; ;mb;4.6;STATE OF YAP, MICRONESIA;2016-04-13 06:49;500336;
2016-04-12;20:50:01;67.59;-162.39;10;f;mb;4.5;NORTHERN ALASKA;2016-04-13 06:48;500313;
2016-04-12;20:23:13;-53.69;140.94;30;f;mb;5.0;WEST OF MACQUARIE ISLAND;2016-04-13 06:47;500312;
2016-04-12;19:26:58;29.40;130.43;48; ;mb;4.8;RYUKYU ISLANDS, JAPAN;2016-04-13 06:47;500304;
2016-04-12;19:04:39;28.90;130.73;30; ;mb;4.9;RYUKYU ISLANDS, JAPAN;2016-04-13 06:46;500303;
2016-04-12;18:43:01;50.26;-29.14;10;f;Mw;4.9;NORTHERN MID-ATLANTIC RIDGE;2016-04-13 06:45;500299;
2016-04-12;15:16:45;-10.85;41.49;10;f;mb;5.2;COMOROS REGION;2016-04-13 06:42;500241;
2016-04-12;15:12:04;11.76;140.94;10;f;mb;4.6;STATE OF YAP, MICRONESIA;2016-04-12 20:38;500308;
2016-04-12;14:51:47;11.41;140.92;10; ;Mw;5.1;STATE OF YAP, MICRONESIA;2016-04-13 06:41;500233;
2016-04-12;12:42:58;1.35;128.20;118; ;mb;4.6;HALMAHERA, INDONESIA;2016-04-12 14:50;500210;
2016-04-12;12:41:10;0.29;96.56;10;f;mb;4.8;NIAS REGION, INDONESIA;2016-04-12 14:49;500209;
2016-04-12;12:07:55;-55.28;146.03;10;f;Mw;5.5;WEST OF MACQUARIE ISLAND;2016-04-13 06:59;500204;
2016-04-12;11:24:56;11.34;140.86;60; ;mb;5.3;STATE OF YAP, MICRONESIA;2016-04-12 12:38;500199;
2016-04-12;09:52:40;-14.37;166.73;10; ;Mw;5.1;VANUATU;2016-04-12 12:38;500194;
2016-04-12;05:41:13;-4.55;152.99;64; ;mb;5.3;NEW BRITAIN REGION, P.N.G.;2016-04-12 06:47;500137;
2016-04-12;03:22:47;-3.71;-104.02;10; ;Mw;5.8;CENTRAL EAST PACIFIC RISE;2016-04-12 06:46;500125;
2016-04-11;23:34:35;-63.43;145.02;10;f;mb;5.0;SOUTH OF AUSTRALIA;2016-04-12 00:44;500114;
2016-04-11;20:10:38;51.83;176.79;40; ;Mw;5.6;RAT ISLANDS, ALEUTIAN ISLANDS;2016-04-12 06:42;499950;
2016-04-11;19:41:06;-40.90;175.50;30;f;Mw;4.8;NORTH ISLAND OF NEW ZEALAND;2016-04-12 06:41;499945;
2016-04-11;18:53:45;38.22;20.30;12; ;mb;4.6;GREECE;2016-04-12 06:52;499940;
2016-04-11;15:38:11;-4.14;141.95;132; ;mb;4.6;NEW GUINEA, PAPUA NEW GUINEA;2016-04-12 06:38;499921;
2016-04-11;10:23:45;32.16;141.80;10; ;mb;4.8;IZU ISLANDS, JAPAN REGION;2016-04-11 14:13;499882;
2016-04-11;09:51:24;16.12;-96.19;83; ;mb;4.6;OAXACA, MEXICO;2016-04-11 11:03;499876;
2016-04-11;09:29:27;6.97;-76.59;20; ;Mw;5.2;NORTHERN COLOMBIA;2016-04-11 11:52;499872;
2016-04-11;05:45:09;24.58;122.15;63; ;Mw;4.8;TAIWAN REGION;2016-04-11 06:59;499829;
2016-04-11;03:52:56;-14.13;166.46;10;f;mb;5.0;VANUATU;2016-04-11 06:59;499817;
2016-04-11;03:31:21;-48.74;164.69;75; ;M ;4.8;OFF W. COAST OF S. ISLAND, N.Z.;2016-04-11 03:50;499814;
2016-04-11;02:07:09;5.37;133.12;10;f;mb;5.0;PALAU REGION;2016-04-11 06:58;499810;
2016-04-11;00:50:19;-5.91;152.91;40; ;mb;4.8;NEW BRITAIN REGION, P.N.G.;2016-04-11 06:55;499808;
2016-04-10;19:34:04;51.13;179.55;40; ;Mw;5.6;RAT ISLANDS, ALEUTIAN ISLANDS;2016-04-11 06:55;499768;
2016-04-10;18:49:07;3.19;122.71;543; ;mb;4.5;CELEBES SEA;2016-04-11 08:42;499763;
2016-04-10;18:10:56;-31.47;-71.78;40; ;mb;4.8;OFFSHORE COQUIMBO, CHILE;2016-04-11 06:52;499761;
2016-04-10;17:48:53;36.33;3.48;10; ;mb;4.8;NORTHERN ALGERIA;2016-04-10 18:00;499758;
2016-04-10;15:46:10;-41.02;-91.36;10; ;mb;5.2;SOUTHEAST OF EASTER ISLAND;2016-04-10 19:11;499731;
2016-04-10;10:28:58;36.51;71.26;221; ;Mw;6.6;HINDU KUSH REGION, AFGHANISTAN;2016-04-12 09:43;499701;
2016-04-10;08:26:24;-4.65;154.17;188; ;mb;4.5;BOUGAINVILLE REGION, P.N.G.;2016-04-10 08:46;499694;
2016-04-10;07:11:23;16.05;-96.21;40; ;mb;5.4;OAXACA, MEXICO;2016-04-10 19:14;499688;
2016-04-10;04:22:00;-4.28;151.24;10; ;mb;4.9;NEW BRITAIN REGION, P.N.G.;2016-04-10 19:13;499671;
2016-04-10;02:14:34;-4.21;102.17;45; ;Mw;5.7;SOUTHERN SUMATRA, INDONESIA;2016-04-10 19:20;499661;
2016-04-09;16:19:29;39.48;73.42;10; ;mb;4.7;KYRGYZSTAN;2016-04-09 20:46;499531;
2016-04-09;14:07:48;-19.00;169.48;258; ;mb;4.9;VANUATU;2016-04-09 20:46;499520;
2016-04-09;13:15:30;27.65;85.31;10; ;ML;4.5;NEPAL;2016-04-09 13:41;499516;
2016-04-09;10:03:18;-26.91;-176.32;40; ;mb;4.9;SOUTH OF FIJI ISLANDS;2016-04-09 13:23;499492;
2016-04-09;09:59:01;-9.20;159.16;10;f;mb;4.9;SOLOMON ISLANDS;2016-04-09 13:23;499491;
2016-04-09;08:42:36;-6.01;147.79;60; ;mb;4.9;EASTERN NEW GUINEA REG., P.N.G.;2016-04-09 13:22;499479;
2016-04-09;07:23:35;37.62;19.87;10; ;mb;4.5;IONIAN SEA;2016-04-11 09:43;499471;
2016-04-09;07:15:09;-4.26;-78.23;10; ;mb;4.9;PERU-ECUADOR BORDER REGION;2016-04-09 13:20;499470;
2016-04-09;07:12:08;-26.90;-176.43;40; ;mb;5.0;SOUTH OF FIJI ISLANDS;2016-04-09 08:02;499473;
2016-04-09;02:05:11;14.06;-92.15;10;f;mb;4.5;OFFSHORE GUATEMALA;2016-04-09 02:27;499440;
2016-04-09;00:22:13;38.53;147.62;10;f;mb;4.6;OFF EAST COAST OF HONSHU, JAPAN;2016-04-12 05:36;499432;
2016-04-09;00:09:24;31.11;141.69;40; ;mb;4.5;IZU ISLANDS, JAPAN REGION;2016-04-09 13:18;499434;
2016-04-08;23:44:22;-17.37;-174.45;132; ;mb;4.5;TONGA;2016-04-12 02:34;499424;
2016-04-08;21:00:14;-57.95;-140.04;10;f;mb;5.1;PACIFIC-ANTARCTIC RIDGE;2016-04-09 13:17;499405;
2016-04-08;19:05:21;-18.20;167.55;30; ;mb;4.9;VANUATU;2016-04-09 13:16;499389;
2016-04-08;14:48:37;16.81;146.93;30; ;mb;5.0;ANATAHAN REG, N. MARIANA ISLANDS;2016-04-09 13:12;499351;
2016-04-08;14:30:45;36.93;71.26;87; ;mb;5.0;HINDU KUSH REGION, AFGHANISTAN;2016-04-09 13:11;499348;
2016-04-08;09:11:43;7.27;-76.78;30; ;mb;4.5;NORTHERN COLOMBIA;2016-04-08 14:38;499283;
2016-04-08;09:03:11;-2.97;100.03;25; ;mb;4.6;KEP. MENTAWAI REGION, INDONESIA;2016-04-08 11:52;499282;
2016-04-08;07:17:20;-60.02;-29.58;16; ;mb;5.3;SOUTH SANDWICH ISLANDS REGION;2016-04-08 11:51;499267;
2016-04-08;07:03:46;-13.94;166.51;10;f;mb;5.0;VANUATU;2016-04-08 11:51;499272;
2016-04-08;04:35:04;-36.30;-45.51;10;f;mb;4.6;SOUTH ATLANTIC OCEAN;2016-04-08 09:01;499278;
2016-04-08;02:19:53;36.22;70.91;100; ;mb;4.5;HINDU KUSH REGION, AFGHANISTAN;2016-04-08 07:01;499236;
2016-04-07;17:52:31;-14.09;166.58;30; ;mb;4.9;VANUATU;2016-04-08 06:52;499134;
2016-04-07;17:06:02;-39.30;34.60;10;f;mb;4.8;OFF COAST OF SOUTH AFRICA;2016-04-08 06:52;499133;
2016-04-07;16:13:44;32.40;-40.24;10;f;mb;4.9;NORTHERN MID-ATLANTIC RIDGE;2016-04-08 06:51;499125;
2016-04-07;15:26:28;-14.76;-76.69;10; ;mb;4.8;NEAR COAST OF CENTRAL PERU;2016-04-08 06:49;499118;
